stop_id,stop_lat,stop_lon,VenueID,Venue,Venue Latitude,Venue Longitude,Venue Category
5682,49.166344,-122.86813799999999,4f49223ae4b068e1d04b6353,"Bus Stop 55627 (323,393)",49.166608,-122.868065,Bus Stop
5682,49.166344,-122.86813799999999,579a3487498e2c313d22a1c6,The Samosa House,49.16272,-122.86709,Indian Restaurant
5683,49.16219,-122.86816599999999,4bffd48637850f47eb39973f,Petro-Canada,49.163201,-122.8741,Gas Station
5683,49.16219,-122.86816599999999,5919aa9f01559a6ff2f2cc9b,A&W,49.163246,-122.873989,Fast Food Restaurant
5683,49.16219,-122.86816599999999,579a3487498e2c313d22a1c6,The Samosa House,49.16272,-122.86709,Indian Restaurant
5683,49.16219,-122.86816599999999,586b70c66f20d12f27cfe528,KD Glass & Shower Doors Ltd,49.1635,-122.863609,Construction & Landscaping
5683,49.16219,-122.86816599999999,5cf4236d2a7ab6002cf10e51,MainValley Contracting LTD,49.1650245,-122.86283779999997,Construction & Landscaping
5686,49.154958,-122.868141,57a24b1a498e567b14b7ef7a,M J Windows Ltd,49.154096,-122.863266,Home Service
5686,49.154958,-122.868141,4ba04540f964a520546537e3,Dhaliwal Hall,49.15099586208415,-122.86601522713546,Event Space
5687,49.15229,-122.86813000000001,4fc2a690e4b0addabfafcb4d,Payal Business Centre,49.15054273960409,-122.86599530347016,Shopping Mall
5687,49.15229,-122.86813000000001,4ba04540f964a520546537e3,Dhaliwal Hall,49.15099586208415,-122.86601522713546,Event Space
5687,49.15229,-122.86813000000001,51a15dd2498ea8971b598263,Navraj Sweets & Restaurant Ltd,49.1505,-122.865,Indian Restaurant
5687,49.15229,-122.86813000000001,57a24b1a498e567b14b7ef7a,M J Windows Ltd,49.154096,-122.863266,Home Service
5688,49.14761,-122.868101,4ccbad02566aa093a9991cfd,Afghan Chopan Restaurant,49.14750403438441,-122.86536110459545,Afghan Restaurant
5688,49.14761,-122.868101,4fc2a690e4b0addabfafcb4d,Payal Business Centre,49.15054273960409,-122.86599530347016,Shopping Mall
5688,49.14761,-122.868101,4c7039bafa49a1cdcf73a5e3,Subway,49.14326140683583,-122.86747222612235,Sandwich Place
5688,49.14761,-122.868101,4e50197262e14b77e3a61fb5,Dhoom,49.147191170716006,-122.86570367897369,Indian Restaurant
5688,49.14761,-122.868101,4c017a09b45676b05e45e180,Mayuri Indian Cuisine,49.14839962787444,-122.87174978683979,Indian Restaurant
5688,49.14761,-122.868101,4c2fe29b452620a13c601e0f,Barney's Pizza,49.150479,-122.86591,Pizza Place
5688,49.14761,-122.868101,51a15dd2498ea8971b598263,Navraj Sweets & Restaurant Ltd,49.1505,-122.865,Indian Restaurant
5689,49.144360999999996,-122.868072,4ccbad02566aa093a9991cfd,Afghan Chopan Restaurant,49.14750403438441,-122.86536110459545,Afghan Restaurant
5689,49.144360999999996,-122.868072,4c7039bafa49a1cdcf73a5e3,Subway,49.14326140683583,-122.86747222612235,Sandwich Place
5689,49.144360999999996,-122.868072,512ef0eae4b0a28d8ce64d62,Coastal Climbing Centre,49.14313664105401,-122.86630108850312,Rock Climbing Spot
5689,49.144360999999996,-122.868072,4e50197262e14b77e3a61fb5,Dhoom,49.147191170716006,-122.86570367897369,Indian Restaurant
569,49.264174,-123.16889599999999,580a933738faca6bcaf1eba1,Olive + Ruby,49.26414759752197,-123.1693197034581,Café
569,49.264174,-123.16889599999999,4d702e558781b60c9c844835,Footworks Relaxology,49.26411805522571,-123.17180412451997,Spa
569,49.264174,-123.16889599999999,4b084723f964a520fe0723e3,Solly’s Bagelry,49.26416541796819,-123.1697919795057,Bagel Shop
569,49.264174,-123.16889599999999,4aa9a9c7f964a520bf5420e3,Nat's New York Pizzeria,49.26402569632489,-123.16599467118901,Pizza Place
